County,Vote type,Total ballots,Contest,Ballots cast,Undervotes
Liberty,Absentee by Mail,950,"Public Service Commission, District 5 - Western",936,14
Liberty,Advance in Person,8143,"Public Service Commission, District 5 - Western",8017,126
Liberty,Election Day,6265,"Public Service Commission, District 5 - Western",6148,117
Liberty,Provisional,10,"Public Service Commission, District 5 - Western",9,1
Lincoln,Absentee by Mail,350,"Public Service Commission, District 5 - Western",346,4
Lincoln,Advance in Person,1937,"Public Service Commission, District 5 - Western",1898,39
Lincoln,Election Day,1680,"Public Service Commission, District 5 - Western",1626,54
Lincoln,Provisional,2,"Public Service Commission, District 5 - Western",2,0
Long,Absentee by Mail,169,"Public Service Commission, District 5 - Western",167,2
Long,Advance in Person,1971,"Public Service Commission, District 5 - Western",1908,63
Long,Election Day,1848,"Public Service Commission, District 5 - Western",1782,66
Long,Provisional,10,"Public Service Commission, District 5 - Western",10,0
Lowndes,Absentee by Mail,1890,"Public Service Commission, District 5 - Western",1849,41
Lowndes,Advance in Person,21238,"Public Service Commission, District 5 - Western",20919,319
Lowndes,Election Day,12084,"Public Service Commission, District 5 - Western",11822,262
Lowndes,Provisional,541,"Public Service Commission, District 5 - Western",521,20
Lumpkin,Absentee by Mail,467,"Public Service Commission, District 5 - Western",456,11
Lumpkin,Advance in Person,7377,"Public Service Commission, District 5 - Western",7237,140
Lumpkin,Election Day,3707,"Public Service Commission, District 5 - Western",3609,98
Lumpkin,Provisional,7,"Public Service Commission, District 5 - Western",7,0
Macon,Absentee by Mail,331,"Public Service Commission, District 5 - Western",318,13
Macon,Advance in Person,2251,"Public Service Commission, District 5 - Western",2142,109
Macon,Election Day,1635,"Public Service Commission, District 5 - Western",1561,74
Macon,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Madison,Absentee by Mail,527,"Public Service Commission, District 5 - Western",517,10
Madison,Advance in Person,5242,"Public Service Commission, District 5 - Western",5111,131
Madison,Election Day,5928,"Public Service Commission, District 5 - Western",5775,153
Madison,Provisional,2,"Public Service Commission, District 5 - Western",2,0
Marion,Absentee by Mail,241,"Public Service Commission, District 5 - Western",239,2
Marion,Advance in Person,1222,"Public Service Commission, District 5 - Western",1175,47
Marion,Election Day,1467,"Public Service Commission, District 5 - Western",1423,44
Marion,Provisional,1,"Public Service Commission, District 5 - Western",1,0
McDuffie,Absentee by Mail,868,"Public Service Commission, District 5 - Western",855,13
McDuffie,Advance in Person,5045,"Public Service Commission, District 5 - Western",4953,92
McDuffie,Election Day,2879,"Public Service Commission, District 5 - Western",2812,67
McDuffie,Provisional,0,"Public Service Commission, District 5 - Western",0,0
McIntosh,Absentee by Mail,440,"Public Service Commission, District 5 - Western",431,9
McIntosh,Advance in Person,2945,"Public Service Commission, District 5 - Western",2870,75
McIntosh,Election Day,2023,"Public Service Commission, District 5 - Western",1952,71
McIntosh,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Meriwether,Absentee by Mail,483,"Public Service Commission, District 5 - Western",471,12
Meriwether,Advance in Person,2831,"Public Service Commission, District 5 - Western",2768,63
Meriwether,Election Day,5325,"Public Service Commission, District 5 - Western",5181,144
Meriwether,Provisional,11,"Public Service Commission, District 5 - Western",10,1
Miller,Absentee by Mail,132,"Public Service Commission, District 5 - Western",126,6
Miller,Advance in Person,1029,"Public Service Commission, District 5 - Western",981,48
Miller,Election Day,1152,"Public Service Commission, District 5 - Western",1097,55
Miller,Provisional,2,"Public Service Commission, District 5 - Western",2,0
Mitchell,Absentee by Mail,564,"Public Service Commission, District 5 - Western",559,5
Mitchell,Advance in Person,3343,"Public Service Commission, District 5 - Western",3278,65
Mitchell,Election Day,3539,"Public Service Commission, District 5 - Western",3453,86
Mitchell,Provisional,9,"Public Service Commission, District 5 - Western",9,0
Monroe,Absentee by Mail,696,"Public Service Commission, District 5 - Western",686,10
Monroe,Advance in Person,6311,"Public Service Commission, District 5 - Western",6172,139
Monroe,Election Day,5925,"Public Service Commission, District 5 - Western",5781,144
Monroe,Provisional,10,"Public Service Commission, District 5 - Western",10,0
Montgomery,Absentee by Mail,211,"Public Service Commission, District 5 - Western",205,6
Montgomery,Advance in Person,1416,"Public Service Commission, District 5 - Western",1360,56
Montgomery,Election Day,1901,"Public Service Commission, District 5 - Western",1823,78
Montgomery,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Morgan,Absentee by Mail,410,"Public Service Commission, District 5 - Western",394,16
Morgan,Advance in Person,5406,"Public Service Commission, District 5 - Western",5301,105
Morgan,Election Day,3738,"Public Service Commission, District 5 - Western",3639,99
Morgan,Provisional,4,"Public Service Commission, District 5 - Western",4,0
Murray,Absentee by Mail,265,"Public Service Commission, District 5 - Western",254,11
Murray,Advance in Person,5111,"Public Service Commission, District 5 - Western",4950,161
Murray,Election Day,5715,"Public Service Commission, District 5 - Western",5552,163
Murray,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Muscogee,Absentee by Mail,4422,"Public Service Commission, District 5 - Western",4336,86
Muscogee,Advance in Person,27700,"Public Service Commission, District 5 - Western",27205,495
Muscogee,Election Day,31019,"Public Service Commission, District 5 - Western",30326,693
Muscogee,Provisional,131,"Public Service Commission, District 5 - Western",124,7
Newton,Absentee by Mail,2735,"Public Service Commission, District 5 - Western",2692,43
Newton,Advance in Person,19236,"Public Service Commission, District 5 - Western",18885,351
Newton,Election Day,21158,"Public Service Commission, District 5 - Western",20752,406
Newton,Provisional,12,"Public Service Commission, District 5 - Western",11,1
Oconee,Absentee by Mail,931,"Public Service Commission, District 5 - Western",902,29
Oconee,Advance in Person,11688,"Public Service Commission, District 5 - Western",11482,206
Oconee,Election Day,8114,"Public Service Commission, District 5 - Western",7873,241
Oconee,Provisional,11,"Public Service Commission, District 5 - Western",11,0
Oglethorpe,Absentee by Mail,409,"Public Service Commission, District 5 - Western",400,9
Oglethorpe,Advance in Person,3417,"Public Service Commission, District 5 - Western",3342,75
Oglethorpe,Election Day,2658,"Public Service Commission, District 5 - Western",2570,88
Oglethorpe,Provisional,1,"Public Service Commission, District 5 - Western",1,0
Paulding,Absentee by Mail,3307,"Public Service Commission, District 5 - Western",3240,67
Paulding,Advance in Person,32842,"Public Service Commission, District 5 - Western",32364,478
Paulding,Election Day,25073,"Public Service Commission, District 5 - Western",24624,449
Paulding,Provisional,83,"Public Service Commission, District 5 - Western",79,4
Peach,Absentee by Mail,445,"Public Service Commission, District 5 - Western",434,11
Peach,Advance in Person,6720,"Public Service Commission, District 5 - Western",6573,147
Peach,Election Day,3190,"Public Service Commission, District 5 - Western",3119,71
Peach,Provisional,90,"Public Service Commission, District 5 - Western",85,5
Pickens,Absentee by Mail,222,"Public Service Commission, District 5 - Western",215,7
Pickens,Advance in Person,7121,"Public Service Commission, District 5 - Western",6972,149
Pickens,Election Day,6019,"Public Service Commission, District 5 - Western",5852,167
Pickens,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Pierce,Absentee by Mail,327,"Public Service Commission, District 5 - Western",325,2
Pierce,Advance in Person,4598,"Public Service Commission, District 5 - Western",4522,76
Pierce,Election Day,1958,"Public Service Commission, District 5 - Western",1921,37
Pierce,Provisional,1,"Public Service Commission, District 5 - Western",1,0
Pike,Absentee by Mail,304,"Public Service Commission, District 5 - Western",299,5
Pike,Advance in Person,4478,"Public Service Commission, District 5 - Western",4420,58
Pike,Election Day,3752,"Public Service Commission, District 5 - Western",3670,82
Pike,Provisional,9,"Public Service Commission, District 5 - Western",9,0
Polk,Absentee by Mail,447,"Public Service Commission, District 5 - Western",443,4
Polk,Advance in Person,7744,"Public Service Commission, District 5 - Western",7590,154
Polk,Election Day,4668,"Public Service Commission, District 5 - Western",4527,141
Polk,Provisional,2,"Public Service Commission, District 5 - Western",2,0
Pulaski,Absentee by Mail,232,"Public Service Commission, District 5 - Western",220,12
Pulaski,Advance in Person,2522,"Public Service Commission, District 5 - Western",2422,100
Pulaski,Election Day,868,"Public Service Commission, District 5 - Western",824,44
Pulaski,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Putnam,Absentee by Mail,598,"Public Service Commission, District 5 - Western",591,7
Putnam,Advance in Person,4858,"Public Service Commission, District 5 - Western",4774,84
Putnam,Election Day,3865,"Public Service Commission, District 5 - Western",3772,93
Putnam,Provisional,14,"Public Service Commission, District 5 - Western",14,0
Quitman,Absentee by Mail,60,"Public Service Commission, District 5 - Western",51,9
Quitman,Advance in Person,451,"Public Service Commission, District 5 - Western",423,28
Quitman,Election Day,429,"Public Service Commission, District 5 - Western",410,19
Quitman,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Rabun,Absentee by Mail,843,"Public Service Commission, District 5 - Western",819,24
Rabun,Advance in Person,4889,"Public Service Commission, District 5 - Western",4773,116
Rabun,Election Day,1846,"Public Service Commission, District 5 - Western",1790,56
Rabun,Provisional,0,"Public Service Commission, District 5 - Western",0,0
Randolph,Absentee by Mail,313,"Public Service Commission, District 5 - Western",307,6
Randolph,Advance in Person,1232,"Public Service Commission, District 5 - Western",1187,45
Randolph,Election Day,1243,"Public Service Commission, District 5 - Western",1201,42
Randolph,Provisional,1,"Public Service Commission, District 5 - Western",1,0
Richmond,Absentee by Mail,5314,"Public Service Commission, District 5 - Western",5204,110
Richmond,Advance in Person,28737,"Public Service Commission, District 5 - Western",28222,515
Richmond,Election Day,35992,"Public Service Commission, District 5 - Western",35121,871
Richmond,Provisional,112,"Public Service Commission, District 5 - Western",108,4
Rockdale,Absentee by Mail,1853,"Public Service Commission, District 5 - Western",1824,29
Rockdale,Advance in Person,22789,"Public Service Commission, District 5 - Western",22480,309
Rockdale,Election Day,11958,"Public Service Commission, District 5 - Western",11747,211
Rockdale,Provisional,55,"Public Service Commission, District 5 - Western",52,3
Schley,Absentee by Mail,96,"Public Service Commission, District 5 - Western",96,0
Schley,Advance in Person,1321,"Public Service Commission, District 5 - Western",1284,37
Schley,Election Day,514,"Public Service Commission, District 5 - Western",492,22
Schley,Provisional,2,"Public Service Commission, District 5 - Western",2,0
Screven,Absentee by Mail,271,"Public Service Commission, District 5 - Western",265,6
Screven,Advance in Person,2674,"Public Service Commission, District 5 - Western",2573,101
Screven,Election Day,2462,"Public Service Commission, District 5 - Western",2374,88
Screven,Provisional,7,"Public Service Commission, District 5 - Western",7,0
Seminole,Absentee by Mail,264,"Public Service Commission, District 5 - Western",256,8
Seminole,Advance in Person,1078,"Public Service Commission, District 5 - Western",1060,18
Seminole,Election Day,1872,"Public Service Commission, District 5 - Western",1823,49
Seminole,Provisional,13,"Public Service Commission, District 5 - Western",12,1
